GEOID,unique_id,race_imputed,imputation_probability,date,city,state,zip,county,highest_force,armed,Total_popE,NH_WhiteE,NH_BlackE,Hisp_LatinoE,IncomeE,income_quartile,income_quintile,income_percentile,income_bins_200,NH_WhiteP,NH_BlackP,Hisp_LatinoP,Majority
45051010100,25776,White,,2019-03-25,Nichols,SC,29581,Horry,Gunshot,Armed,2487,1685,764,23,36368,1,1,12,24,0.6775231202251709,0.30719742661841576,0.009248090068355449,White
29510115600,25795,Black,,2019-03-25,St. Louis,MO,63111,St. Louis City,Gunshot,Armed,4900,2407,1322,531,25326,1,1,4,7,0.4912244897959184,0.26979591836734695,0.1083673469387755,
47131965500,28244,Black,,2019-03-25,Union City,TN,38261,Obion,Asphyxiated/Restrained,Unarmed,2289,1850,180,117,30625,1,1,7,13,0.8082131935342944,0.07863695937090433,0.05111402359108781,White
12045960200,25772,White,,2019-03-24,Port St. Joe,FL,32456,Gulf,Gunshot,Armed,3543,3004,422,105,52727,2,2,36,71,0.8478690375388089,0.11910810047981936,0.029635901778154106,White
37049960102,25768,White,,2019-03-22,New Bern,NC,28560,Craven,Gunshot,Armed,4725,3977,339,289,54804,2,2,39,78,0.8416931216931217,0.07174603174603175,0.061164021164021164,White
45029970601,25769,Black,,2019-03-22,Walterboro,SC,29488,Colleton,Gunshot,Armed,4743,2891,1198,450,31452,1,1,7,14,0.6095298334387519,0.25258275353152015,0.09487666034155598,White
06099001400,25765,Black,,2019-03-21,Modesto,CA,95350,Stanislaus,Gunshot,Armed,6516,3241,215,1899,53410,2,2,37,73,0.49739103744628604,0.03299570288520565,0.2914364640883978,
13121010212,25767,Hispanic/Latino,0.996779739,2019-03-21,Sandy Springs,GA,30342,Fulton,Gunshot,Armed,5953,2686,192,2871,67639,3,3,57,114,0.45120107508819085,0.03225264572484462,0.48227784310431715,
42027012600,25763,Black,,2019-03-20,State College,PA,16801,Centre,Gunshot,Armed,3871,3292,109,243,25230,1,1,4,7,0.8504262464479463,0.028158098682510978,0.06277447687935934,White
48029181808,25764,White,,2019-03-20,San Antonio,TX,78240,Bexar,Gunshot,Armed,1990,691,16,861,82429,3,4,73,145,0.34723618090452263,0.008040201005025126,0.43266331658291457,
32003000403,25934,Hispanic/Latino,,2019-03-20,Las Vegas,NV,89101,Clark,Gunshot,Armed,2385,763,273,1038,18353,1,1,1,2,0.319916142557652,0.11446540880503145,0.43522012578616354,
53057952200,26475,White,0.930785546,2019-03-20,Mount Vernon,WA,98273,Skagit,Tasered,Unarmed,4677,2486,14,1898,40380,1,1,17,33,0.5315373102416079,0.0029933718195424416,0.40581569382082533,White
12057010817,25730,Hispanic/Latino,,2019-03-19,Tampa,FL,33613,Hillsborough,Gunshot,Armed,4746,1325,1007,2211,25114,1,1,3,6,0.27918246944795616,0.2121786767804467,0.465865992414665,
22067950300,25731,Black,,2019-03-19,Bastrop,LA,71220,Morehouse,Gunshot,Armed,2320,1523,717,0,55500,2,2,40,80,0.6564655172413794,0.309051724137931,0,White
53037975700,25761,Hispanic/Latino,,2019-03-19,Kittitas,WA,98926,Kittitas,Gunshot,Armed,4965,4292,33,521,68693,3,3,59,117,0.8644511581067472,0.006646525679758308,0.10493454179254784,White
29189215901,26474,White,,2019-03-19,University City,MO,63130,St. Louis City,Gunshot,Armed,3158,964,1881,30,66850,3,3,56,112,0.305256491450285,0.5956301456618113,0.009499683343888538,Black
39139002101,25728,White,,2019-03-18,Mansfield,OH,44904,Richland,Gunshot,Armed,4944,4238,414,43,45409,1,2,24,47,0.857200647249191,0.08373786407766991,0.008697411003236247,White
12069031317,25723,Hispanic/Latino,,2019-03-17,Clermont,FL,34714,Lake,Gunshot,Armed,4305,834,290,3124,45282,1,2,24,47,0.19372822299651568,0.06736353077816493,0.7256678281068525,Hispanic/Latino
23003951800,25726,White,,2019-03-17,Presque Isle,ME,04769,Aroostook,Gunshot,Unarmed,3269,3167,0,0,39783,1,1,16,31,0.9687977974915877,0,0,White
06037910720,25727,White,,2019-03-17,Palmdale,CA,93552,Los Angeles,Gunshot,Armed,4591,1005,354,2945,48925,2,2,29,58,0.21890655630581574,0.07710738401219777,0.6414724460901764,Hispanic/Latino
48453001101,29765,Black,,2019-03-17,Austin,TX,78701,Travis,Gunshot,,1722,768,184,547,88182,4,4,77,154,0.445993031358885,0.10685249709639953,0.31765389082462253,
17119403121,25720,White,0.684711066,2019-03-16,Glen Carbon,IL,62034,Madison,Gunshot,Armed,8761,7241,372,467,91719,4,4,80,159,0.8265038237644105,0.04246090628923639,0.05330441730396074,White
41065970100,25721,White,0.92258666,2019-03-16,The Dalles,OR,97058,Wasco,Gunshot,Armed,3643,2923,6,429,65845,3,3,55,110,0.802360691737579,0.0016469942355201758,0.11776008783969256,White
32003006700,25719,White,,2019-03-15,Las Vegas,NV,89109,Clark,Gunshot,Armed,940,641,21,87,84583,3,4,75,149,0.6819148936170213,0.022340425531914895,0.0925531914893617,White
34021001900,25713,Black,,2019-03-14,Trenton,NJ,08638,Mercer,Gunshot,Armed,1623,156,504,940,33750,1,1,9,18,0.09611829944547134,0.31053604436229204,0.5791743684534812,Hispanic/Latino
12031016200,25714,White,,2019-03-14,Jacksonville,FL,32207,Duval,Gunshot,Armed,2402,1063,363,672,44292,1,2,22,44,0.44254787676935886,0.1511240632805995,0.279766860949209,
28095950501,25715,White,,2019-03-14,Hamilton,MS,39746,Monroe,Gunshot,Armed,2435,1880,458,0,43011,1,1,20,40,0.7720739219712526,0.18809034907597535,0,White
40135030301,25717,Other/Unknown,,2019-03-14,Sallisaw,OK,74955,Sequoyah,Gunshot,Armed,2249,1341,19,74,41964,1,1,19,38,0.5962650066696309,0.008448199199644287,0.0329035126722988,White
41045970400,25718,Hispanic/Latino,0.990006539,2019-03-14,Ontario,OR,97914,Malheur,Gunshot,Armed,5503,2656,37,2709,29926,1,1,6,12,0.48264582954751956,0.00672360530619662,0.49227693985099036,
31079000200,25708,Hispanic/Latino,,2019-03-13,Grand Island,NE,68801,Hall,Gunshot,Armed,4508,1638,4,2813,52416,2,2,35,70,0.36335403726708076,8.873114463176575e-4,0.6240017746228926,Hispanic/Latino
06001433900,25709,Black,,2019-03-13,San Leandro,CA,94578,Alameda,Gunshot,Unarmed,7683,755,1581,3513,58784,2,3,45,90,0.09826890537550435,0.20577899258102303,0.45724326434986334,
04013114402,25710,Hispanic/Latino,,2019-03-13,Phoenix,AZ,85009,Maricopa,Gunshot,Unarmed,2048,205,47,1704,41515,1,1,18,36,0.10009765625,0.02294921875,0.83203125,Hispanic/Latino
42129803902,25712,Black,,2019-03-13,Greensburg,PA,15601,Westmoreland,Gunshot,Armed,3527,3295,112,14,48313,2,2,28,56,0.9342217181740856,0.03175503260561384,0.00396937907570173,White
26077000201,25704,White,,2019-03-12,Kalamazoo,MI,49007,Kalamazoo,Gunshot,Armed,2221,1516,272,132,38264,1,1,14,28,0.6825754164790635,0.12246735704637551,0.05943268797838811,White
12086003603,25705,Black,,2019-03-12,Miami,FL,33128,Miami-Dade,Gunshot,Unarmed,1964,181,33,1643,30383,1,1,7,13,0.09215885947046844,0.01680244399185336,0.8365580448065173,Hispanic/Latino
13057090202,25706,White,,2019-03-12,Waleska,GA,30183,Cherokee,Gunshot,Armed,6505,5580,263,410,80769,3,4,71,142,0.8578016910069177,0.0404304381245196,0.06302843966179862,White
50007003900,25526,White,,2019-03-11,Burlington,VT,05401,Chittenden,Beaten/Bludgeoned with instrument,Unarmed,7178,6160,183,252,39063,1,1,15,30,0.8581777653942603,0.025494566731680133,0.03510727222067428,White
08059011804,25701,Hispanic/Latino,,2019-03-11,Lakewood,CO,80232,Jefferson,Gunshot,Armed,4291,2633,12,1262,77102,3,4,68,135,0.6136098811465859,0.002796550920531345,0.29410393847587973,White
24013507801,25702,White,0.963895029,2019-03-11,Westminster,MD,21157,Carroll,Gunshot,Armed,6355,5479,459,311,56250,2,3,41,82,0.8621557828481511,0.07222659323367427,0.048937844217151846,White
06071005800,25703,Other/Unknown,,2019-03-11,San Bernardino,CA,92410,San Bernardino,Gunshot,Armed,3763,267,543,2406,26100,1,1,4,7,0.07095402604305076,0.14429976082912568,0.6393834706351316,Hispanic/Latino
06089011300,25698,Other/Unknown,,2019-03-10,Redding,CA,96002,Shasta,Gunshot,Armed,4770,3636,61,361,50982,2,2,32,64,0.7622641509433963,0.012788259958071278,0.07568134171907757,White
37091950201,25700,White,,2019-03-10,Cofield,NC,27922,Hertford,Gunshot,Armed,2305,758,1478,24,47143,2,2,27,53,0.32885032537960956,0.6412147505422994,0.010412147505422993,Black
47021070103,25691,White,,2019-03-09,Joelton,TN,37080,Davidson,Gunshot,Armed,3721,3331,64,76,62125,2,3,50,99,0.8951894651975275,0.01719967750604676,0.02042461703843053,White
04013111300,25692,White,,2019-03-09,Phoenix,AZ,85008,Maricopa,Gunshot,Armed,5960,2419,390,2716,56567,2,3,42,83,0.4058724832214765,0.06543624161073826,0.4557046979865772,
26025000800,25693,White,,2019-03-09,Battle Creek,MI,49014,Calhoun,Gunshot,Armed,2743,1575,577,287,43063,1,2,21,41,0.5741888443310245,0.2103536274152388,0.10462996718920889,White
04013050619,25694,White,0.574449533,2019-03-09,Buckeye,AZ,85326,Maricopa,Gunshot,Armed,6748,3682,107,2694,120280,4,5,92,183,0.5456431535269709,0.015856550088915233,0.3992294013040901,White
48475950200,25696,Black,,2019-03-09,Monahans,TX,79756,Ward,Gunshot,Armed,4374,1789,207,2285,80520,3,4,71,142,0.40900777320530407,0.047325102880658436,0.5224051211705533,Hispanic/Latino
48197950100,25697,White,,2019-03-09,Quanah,TX,79252,Hardeman,Gunshot,Armed,3958,2642,228,926,47188,2,2,27,53,0.6675088428499242,0.057604850934815564,0.23395654370894392,White
13059002000,25690,White,,2019-03-08,Athens,GA,30606,Clarke,Gunshot,Armed,2066,1675,99,58,59559,2,3,46,92,0.8107454017424975,0.047918683446272994,0.028073572120038724,White
53011040810,25687,Hispanic/Latino,,2019-03-07,Hazel Dell South,WA,98665,Clark,Gunshot,Armed,3833,2451,374,663,82031,3,4,72,144,0.6394469084268197,0.09757370206104879,0.1729715627445865,White
02020001601,25688,White,,2019-03-07,Anchorage,AK,99508,Anchorage,Gunshot,Armed,3630,1894,162,408,77398,3,4,68,136,0.521763085399449,0.04462809917355372,0.11239669421487604,White
05031000300,25689,White,,2019-03-07,Jonesboro,AR,72401,Craighead,Gunshot,Armed,7011,6073,638,110,58069,2,3,44,88,0.866210241049779,0.09099985736699472,0.015689630580516332,White
54061010104,25686,Black,,2019-03-06,Morgantown,WV,26505,Monongalia,Gunshot,Armed,2878,2370,87,193,20913,1,1,2,3,0.8234885337039611,0.03022932592077832,0.06706045865184156,White
12031015805,25657,White,,2019-03-05,Jacksonville,FL,32216,Duval,Gunshot,Armed,5432,1712,2407,1066,37054,1,1,13,25,0.31516936671575846,0.4431148748159057,0.19624447717231222,
40101000200,25681,White,,2019-03-05,Muskogee,OK,74401,Muskogee,Gunshot,Armed,1423,405,604,131,23330,1,1,3,5,0.28460997891777934,0.4244553759662684,0.09205903021784961,
29077001200,25682,White,0.918370989,2019-03-05,Springfield,MO,65807,Greene,Gunshot,Armed,3836,3254,59,202,50360,2,2,31,62,0.8482794577685089,0.015380604796663191,0.05265901981230448,White
28151001500,25683,White,,2019-03-05,Greenville,MS,38701,Washington,Gunshot,Unarmed,4328,3456,567,216,38817,1,1,15,29,0.7985212569316081,0.13100739371534195,0.04990757855822551,White
06029001001,25684,Hispanic/Latino,,2019-03-05,Bakersfield,CA,93307,Kern,Gunshot,Unarmed,4708,1402,22,2852,91250,4,4,79,158,0.2977909940526763,0.004672897196261682,0.6057774001699235,Hispanic/Latino
13089023507,25685,Black,0.914110789,2019-03-05,Decatur,GA,30035,DeKalb,Gunshot,Armed,4252,9,3849,265,43782,1,2,22,43,0.0021166509877704608,0.9052210724365005,0.062323612417685796,Black
48029181809,25653,Hispanic/Latino,,2019-03-04,San Antonio,TX,78249,Bexar,Gunshot,Armed,5890,1834,353,3258,53552,2,2,37,73,0.31137521222410863,0.0599320882852292,0.5531409168081494,Hispanic/Latino
48029130300,25654,Hispanic/Latino,,2019-03-04,San Antonio,TX,78210,Bexar,Gunshot,Armed,2860,74,467,2307,33148,1,1,9,17,0.025874125874125874,0.1632867132867133,0.8066433566433566,Hispanic/Latino
19153004400,25655,Black,,2019-03-04,Des Moines,IA,50315,Polk,Gunshot,Armed,3830,1788,112,1416,46442,2,2,26,51,0.46684073107049606,0.029242819843342035,0.3697127937336815,
08005006854,25656,Black,,2019-03-04,Aurora,CO,80014,Arapahoe,Gunshot,Armed,2903,1599,229,375,69077,3,3,59,118,0.5508095074061315,0.07888391319324836,0.12917671374440234,White
06065044918,25680,White,,2019-03-04,Rancho Mirage,CA,92270,Riverside,Gunshot,Armed,2646,2238,73,216,80000,3,4,70,140,0.8458049886621315,0.02758881330309902,0.08163265306122448,White
53041971900,25652,White,0.919087095,2019-03-03,Glenoma,WA,98336,Lewis,Gunshot,Armed,2799,2336,0,178,48068,2,2,28,55,0.8345837799214005,0,0.06359414076455877,White
32003002201,28902,Black,,2019-03-03,Las Vegas,NV,89102,Clark,Asphyxiated/Restrained,Unarmed,4863,1573,783,1902,25500,1,1,4,7,0.3234628829940366,0.1610117211597779,0.39111659469463295,
21043960601,25647,White,,2019-03-02,Grayson,KY,41143,Carter,Gunshot,Uncertain,1250,1250,0,0,69808,3,3,60,119,1,0,0,White
37071030206,25648,White,,2019-03-02,Mount Holly,NC,28120,Gaston,Gunshot,Armed,2448,1483,612,272,83250,3,4,74,147,0.6058006535947712,0.25,0.1111111111111111,White
55035000100,25649,White,,2019-03-02,Fairchild,WI,54722,Eau Claire,Gunshot,Unarmed,4935,4603,0,61,56059,2,3,41,82,0.932725430597771,0,0.012360688956433637,White
26063950800,25650,White,0.994775894,2019-03-02,Sebewaing,MI,48759,Huron,Gunshot,Armed,3221,3091,33,44,49960,2,2,31,61,0.9596398633964607,0.010245265445513815,0.013660353927351754,White
06053000600,25642,Hispanic/Latino,,2019-03-01,Salinas,CA,93905,Monterey,Gunshot,Armed,7168,103,0,7045,50385,2,2,31,62,0.014369419642857142,0,0.9828404017857143,Hispanic/Latino
15003006000,25643,Other/Unknown,,2019-03-01,Honolulu,HI,96819,Honolulu,Gunshot,Unarmed,5792,38,0,13,90625,4,4,79,157,0.006560773480662983,0,0.002244475138121547,
48309000402,25644,White,0.889747719,2019-03-01,Waco,TX,76706,McLennan,Gunshot,Armed,4414,2937,612,365,11058,1,1,1,1,0.6653828726778432,0.13864975079293157,0.0826914363389216,White
48161000200,25645,Hispanic/Latino,,2019-03-01,Fairfield,TX,75840,Freestone,Gunshot,Unarmed,1344,929,8,407,65515,3,3,55,109,0.6912202380952381,0.005952380952380952,0.30282738095238093,White
08035014116,25640,Hispanic/Latino,,2019-02-28,Littleton,CO,80124,Douglas,Gunshot,Armed,5297,3316,526,496,88561,4,4,78,155,0.6260147253162167,0.0993014914102322,0.0936379082499528,White
53011042400,25641,White,,2019-02-28,Vancouver,WA,98660,Clark,Gunshot,Armed,2106,1632,137,138,32623,1,1,9,17,0.7749287749287749,0.06505223171889839,0.06552706552706553,White
39099810600,25637,White,,2019-02-27,Struthers,OH,44471,Mahoning,Gunshot,Armed,2664,1919,86,462,40682,1,1,17,34,0.7203453453453453,0.03228228228228228,0.17342342342342343,White
22011960300,25638,White,,2019-02-27,DeRidder,LA,70634,Beauregard,Gunshot,Armed,4685,2388,1632,434,39837,1,1,16,31,0.5097118463180362,0.34834578441835645,0.09263607257203842,White
48027022900,25639,Black,,2019-02-27,Killeen,TX,76541,Bell,Gunshot,Armed,3902,1397,1400,628,31667,1,1,8,15,0.35802152742183496,0.35879036391594055,0.16094310609943618,
45015020405,25634,White,,2019-02-26,Huger,SC,29450,Berkeley,Gunshot,Armed,2749,1032,1661,37,40833,1,1,17,34,0.37540923972353585,0.6042197162604583,0.01345943979628956,Black
27041450100,25636,White,,2019-02-26,Miltona,MN,56354,Douglas,Gunshot,Armed,3273,3244,1,2,73879,3,4,65,129,0.9911396272532844,3.0553009471432935e-4,6.110601894286587e-4,White
29077001401,25630,White,0.968423188,2019-02-25,Springfield,MO,65807,Greene,Gunshot,Armed,2785,2425,86,109,29145,1,1,6,11,0.8707360861759426,0.03087971274685817,0.03913824057450628,White
08031001800,25631,White,,2019-02-25,Denver,CO,80204,Denver,Gunshot,Armed,3332,1786,93,1292,51738,2,2,34,67,0.536014405762305,0.027911164465786314,0.3877551020408163,White
26049003100,25629,White,,2019-02-24,Flint,MI,48503,Genesee,Gunshot,Uncertain,2613,168,2363,5,31864,1,1,8,15,0.0642939150401837,0.9043245311902028,0.0019135093761959434,Black
08123001404,6952,Hispanic/Latino,,2019-02-23,Greeley,CO,80634,Weld,Beaten/Bludgeoned with instrument,Unarmed,3666,1945,0,1676,49091,2,2,29,58,0.5305510092744136,0,0.45717403164211673,White
06071009135,25624,White,,2019-02-23,Victorville,CA,92392,San Bernardino,Gunshot,Armed,4273,1512,16,2560,71176,3,4,62,123,0.35384975427100396,0.003744441844137608,0.5991106950620173,Hispanic/Latino
47163042400,25625,White,,2019-02-23,Blountville,TN,37617,Sullivan,Gunshot,Armed,3287,3088,52,51,47955,2,2,28,55,0.9394584727715242,0.015819896562214785,0.015515667782172194,White
47125101202,25627,White,,2019-02-23,Clarksville,TN,37042,Montgomery,Gunshot,Armed,4750,2582,1208,472,58508,2,3,45,89,0.543578947368421,0.2543157894736842,0.09936842105263158,White
48113013717,25628,White,,2019-02-23,Carrollton,TX,75006,Dallas,Gunshot,Armed,3266,531,66,2384,50744,2,2,32,63,0.1625842008573178,0.02020820575627679,0.7299448867115738,Hispanic/Latino
05119001300,25620,Black,,2019-02-22,Little Rock,AR,72204,Pulaski,Gunshot,Armed,1964,284,1559,73,33460,1,1,9,18,0.1446028513238289,0.7937881873727087,0.037169042769857434,Black
25025080100,25621,Other/Unknown,,2019-02-22,Boston,MA,02119,Suffolk,Gunshot,Armed,2800,621,1300,659,41836,1,1,19,37,0.22178571428571428,0.4642857142857143,0.23535714285714285,
48013960300,25622,Hispanic/Latino,,2019-02-22,Poteet,TX,78065,Atascosa,Gunshot,Armed,3631,445,0,3113,52422,2,2,35,70,0.12255576976039659,0,0.8573395758744148,Hispanic/Latino
54087962901,25623,White,,2019-02-22,Walton,WV,25286,Roane,Gunshot,Unarmed,2077,1896,0,62,42431,1,1,20,39,0.9128550794415021,0,0.029850746268656716,White
09015800400,25618,Black,,2019-02-20,Willimantic,CT,06226,Windham,Gunshot,Unarmed,3739,2217,115,1293,56808,2,3,42,84,0.5929392885798341,0.030756886868146562,0.3458143888740305,White
15003008918,25619,Other/Unknown,,2019-02-20,Mililani,HI,96789,Honolulu,Gunshot,Unarmed,5470,839,157,424,113770,4,5,90,179,0.153382084095064,0.02870201096892139,0.07751371115173675,
27053026708,28423,White,,2019-02-20,Maple Grove,MN,55369,Hennepin,Asphyxiated/Restrained,Unarmed,6069,5214,355,23,95980,4,5,82,164,0.8591201186356896,0.05849398582962597,0.003789751194595485,White
24005402602,25616,Black,,2019-02-19,Randallstown,MD,21133,Baltimore,Gunshot,Armed,2304,268,1869,69,89761,4,4,78,156,0.11631944444444445,0.8111979166666666,0.029947916666666668,Black
53011041208,25617,Other/Unknown,,2019-02-19,Vancouver,WA,98664,Clark,Gunshot,Armed,3614,2997,60,254,74675,3,4,65,130,0.8292750415052573,0.016602102933038185,0.07028223574986164,White
28033070210,25675,White,,2019-02-19,Horn Lake,MS,38637,DeSoto,Gunshot,Armed,7624,3000,3904,430,72011,3,4,63,125,0.3934942287513116,0.5120671563483735,0.056400839454354666,Black
15003003900,25609,Other/Unknown,,2019-02-18,Honolulu,HI,96813,Honolulu,Gunshot,Unarmed,268,91,5,9,20069,1,1,2,3,0.33955223880597013,0.018656716417910446,0.033582089552238806,
28121020105,25610,Black,,2019-02-18,Pelahatchie,MS,39145,Rankin,Gunshot,Armed,2289,1608,649,0,46462,2,2,26,51,0.7024901703800787,0.2835299257317606,0,White
47025970900,25604,Other/Unknown,,2019-02-17,Tazewell,TN,37879,Claiborne,Gunshot,Armed,4641,4415,118,47,33750,1,1,9,18,0.9513035983624218,0.025425554837319543,0.010127127774186598,White
01101005904,25605,White,,2019-02-17,Montgomery,AL,36105,Montgomery,Gunshot,Armed,2751,1015,1520,209,49803,2,2,30,60,0.36895674300254455,0.5525263540530716,0.07597237368229735,Black
06055201102,25606,Hispanic/Latino,,2019-02-17,Napa,CA,94559,Napa,Gunshot,Armed,2124,1648,14,202,116154,4,5,91,181,0.775894538606403,0.006591337099811676,0.0951035781544256,White
22071013400,25608,Black,,2019-02-17,New Orleans,LA,70112,Orleans,Gunshot,Armed,3009,1513,1204,99,51900,2,2,34,68,0.5028248587570622,0.4001329345297441,0.03290129611166501,White
13097080105,25673,Black,,2019-02-17,Lithia Springs,GA,30122,Douglas,Gunshot,Armed,3888,188,3439,180,84049,3,4,74,148,0.04835390946502058,0.8845164609053497,0.046296296296296294,Black
28049010304,25598,Other/Unknown,,2019-02-16,Clinton,MS,39056,Hinds,Gunshot,Unarmed,5605,2893,2061,287,56990,2,3,42,84,0.5161462979482605,0.367707404103479,0.0512042818911686,White
28049010304,25599,Other/Unknown,,2019-02-16,Clinton,MS,39056,Hinds,Gunshot,Unarmed,5605,2893,2061,287,56990,2,3,42,84,0.5161462979482605,0.367707404103479,0.0512042818911686,White
28049010304,25600,Other/Unknown,,2019-02-16,Clinton,MS,39056,Hinds,Gunshot,Unarmed,5605,2893,2061,287,56990,2,3,42,84,0.5161462979482605,0.367707404103479,0.0512042818911686,White
17031292500,25601,Black,,2019-02-16,Chicago,IL,60623,Cook,Gunshot,Uncertain,3588,71,3073,269,46488,2,2,26,51,0.019788182831661092,0.8564659977703456,0.07497212931995541,Black
28049010304,25602,Other/Unknown,,2019-02-16,Clinton,MS,39056,Hinds,Gunshot,Armed,5605,2893,2061,287,56990,2,3,42,84,0.5161462979482605,0.367707404103479,0.0512042818911686,White
28049010304,25603,Other/Unknown,,2019-02-16,Clinton,MS,39056,Hinds,Gunshot,Unarmed,5605,2893,2061,287,56990,2,3,42,84,0.5161462979482605,0.367707404103479,0.0512042818911686,White
17089854700,25596,Black,,2019-02-15,Aurora,IL,60506,Kane,Gunshot,Armed,2282,705,211,1250,52961,2,2,36,71,0.3089395267309378,0.09246275197195443,0.5477651183172656,Hispanic/Latino
